id`remark`type`star`maxlevel`extra_level`icon`animation`produce_time`speed_or_produce_multiple`speed_up_multiple`produce_multiple`multiple`produce`store`levelup_cost`levelup_exp`produce_special`unlock_villa_level`steal_cd_time`share_prize
int`string`int`int`int`int`string`string`int`int`int`int`string`string`int`string`int`string`int`int`int
312``3`13`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`96`0;540;1;0`28800`0;720;1.14;0`14`603;80`13`1800`-1
313``3`14`100`0`icon/mianhua.png`fm_mianhua.db`93`2`2`2`192`0;540;1;0`28800`0;720;1.14;0`15`603;80`14`1800`-1
314``3`15`100`0`icon/mianhua.png`fm_mianhua.db`93`2`2`2`384`0;540;1;0`28800`0;720;1.14;0`16`603;60`15`1800`-1
315``3`16`100`0`icon/mianhua.png`fm_mianhua.db`93`2`2`2`768`0;540;1;0`28800`0;720;1.14;0`17`603;60`16`1800`-1
316``3`17`100`0`icon/mianhua.png`fm_mianhua.db`93`2`2`2`1536`0;540;1;0`28800`0;720;1.14;0`18`603;60`17`1800`-1
317``3`18`100`0`icon/mianhua.png`fm_mianhua.db`93`2`2`2`3072`0;540;1;0`28800`0;720;1.14;0`19`603;60`18`1800`-1
318``3`19`100`0`icon/mianhua.png`fm_mianhua.db`93`2`2`2`6144`0;540;1;0`28800`0;720;1.14;0`20`603;60`19`1800`-1
319``3`20`100`0`icon/mianhua.png`fm_mianhua.db`93`2`2`2`12288`0;540;1;0`28800`0;720;1.14;0`21`603;50`20`1800`-1
320``3`21`100`0`icon/mianhua.png`fm_mianhua.db`93`2`2`2`24576`0;540;1;0`28800`0;720;1.14;0`22`603;50`21`1800`-1
321``3`22`100`0`icon/mianhua.png`fm_mianhua.db`93`2`2`2`49152`0;540;1;0`28800`0;720;1.14;0`23`603;50`22`1800`-1
322``3`23`100`0`icon/mianhua.png`fm_mianhua.db`93`2`5`5`245760`0;540;1;0`28800`0;720;1.14;0`24`603;50`23`1800`-1
323``3`24`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`737280`0;540;1;0`28800`0;720;1.14;0`25`603;50`24`1800`-1
324``3`25`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`2211840`0;540;1;0`28800`0;720;1.14;0`26`603;50`25`1800`-1
325``3`26`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`6635520`0;540;1;0`28800`0;720;1.14;0`27`603;50`26`1800`-1
326``3`27`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`19906560`0;540;1;0`28800`0;720;1.14;0`28`603;50`27`1800`-1
327``3`28`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`59719680`0;540;1;0`28800`0;720;1.14;0`29`603;50`28`1800`-1
328``3`29`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`179159040`0;540;1;0`28800`0;720;1.14;0`30`603;50`29`1800`-1
329``3`30`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`537477120`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
330``3`31`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`1612431360`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
331``3`32`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`4837294080`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
332``3`33`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`14511882240`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
333``3`34`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`43535646720`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
334``3`35`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`130606940160`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
335``3`36`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`391820820480`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
336``3`37`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`1175462461440`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
337``3`38`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`3526387384320`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
338``3`39`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`10579162152960`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
339``3`40`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`31737486458880`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
340``3`41`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`95212459376640`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
341``3`42`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`285637378129920`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
342``3`43`100`0`icon/mianhua.png`fm_mianhua.db`93`2`5`5`1428186890649600`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
343``3`44`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`4284560671948800`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
344``3`45`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`12853682015846400`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
345``3`46`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`38561046047539200`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
346``3`47`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`115683138142618000`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
347``3`48`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`347049414427853000`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
348``3`49`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`1041148243283560000`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
349``3`50`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`3123444729850680000`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
350``3`51`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`9370334189552030000`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
351``3`52`100`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`28111002568656100000`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
352``3`53`250`0`icon/mianhua.png`fm_mianhua.db`93`2`5`5`140555012843280000000`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
353``3`54`250`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`421665038529841000000`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
354``3`55`-1`0`icon/mianhua.png`fm_mianhua.db`93`2`3`3`1264995115589520000000`0;540;1;0`28800`0;720;1.14;0`31`603;50`30`1800`-1
400``4`1`25`0`icon/meigui.png`fm_meigui.db`12000`1`2`2`1`0;4320;1;0`10800`0;8640;1.13;0`3`604;100`3`1800`-1
401``4`2`25`0`icon/meigui.png`fm_meigui.db`6000`1`2`2`1`0;4320;1;0`14400`0;8640;1.13;0`4`604;100`3`1800`-1
402``4`3`50`0`icon/meigui.png`fm_meigui.db`3000`1`2`2`1`0;4320;1;0`18000`0;8640;1.13;0`5`604;100`4`1800`-1
403``4`4`100`0`icon/meigui.png`fm_meigui.db`1500`1`2`2`1`0;4320;1;0`21600`0;8640;1.13;0`6`604;100`5`1800`-1
404``4`5`100`0`icon/meigui.png`fm_meigui.db`750`1`2`2`1`0;4320;1;0`25200`0;8640;1.13;0`7`604;100`6`1800`-1
405``4`6`100`0`icon/meigui.png`fm_meigui.db`375`1`2`2`1`0;4320;1;0`28800`0;8640;1.13;0`8`604;100`7`1800`-1
406``4`7`100`0`icon/meigui.png`fm_meigui.db`187`1`2`2`1`0;4320;1;0`28800`0;8640;1.13;0`9`604;100`8`1800`-1
407``4`8`100`0`icon/meigui.png`fm_meigui.db`93`1`2`2`1`0;4320;1;0`28800`0;8640;1.13;0`10`604;100`9`1800`-1
408``4`9`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`2`0;4320;1;0`28800`0;8640;1.13;0`11`604;80`10`1800`-1
409``4`10`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`4`0;4320;1;0`28800`0;8640;1.13;0`12`604;80`11`1800`-1
410``4`11`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`8`0;4320;1;0`28800`0;8640;1.13;0`13`604;80`12`1800`-1
411``4`12`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`16`0;4320;1;0`28800`0;8640;1.13;0`14`604;80`13`1800`-1
412``4`13`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`48`0;4320;1;0`28800`0;8640;1.13;0`15`604;80`14`1800`-1
413``4`14`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`96`0;4320;1;0`28800`0;8640;1.13;0`16`604;60`15`1800`-1
414``4`15`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`192`0;4320;1;0`28800`0;8640;1.13;0`17`604;60`16`1800`-1
415``4`16`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`384`0;4320;1;0`28800`0;8640;1.13;0`18`604;60`17`1800`-1
416``4`17`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`768`0;4320;1;0`28800`0;8640;1.13;0`19`604;60`18`1800`-1
417``4`18`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`1536`0;4320;1;0`28800`0;8640;1.13;0`20`604;60`19`1800`-1
418``4`19`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`3072`0;4320;1;0`28800`0;8640;1.13;0`21`604;50`20`1800`-1
419``4`20`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`6144`0;4320;1;0`28800`0;8640;1.13;0`22`604;50`21`1800`-1
420``4`21`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`12288`0;4320;1;0`28800`0;8640;1.13;0`23`604;50`22`1800`-1
421``4`22`100`0`icon/meigui.png`fm_meigui.db`93`2`2`2`24576`0;4320;1;0`28800`0;8640;1.13;0`24`604;50`23`1800`-1
422``4`23`100`0`icon/meigui.png`fm_meigui.db`93`2`5`5`122880`0;4320;1;0`28800`0;8640;1.13;0`25`604;50`24`1800`-1
423``4`24`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`368640`0;4320;1;0`28800`0;8640;1.13;0`26`604;50`25`1800`-1
424``4`25`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`1105920`0;4320;1;0`28800`0;8640;1.13;0`27`604;50`26`1800`-1
425``4`26`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`3317760`0;4320;1;0`28800`0;8640;1.13;0`28`604;50`27`1800`-1
426``4`27`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`9953280`0;4320;1;0`28800`0;8640;1.13;0`29`604;50`28`1800`-1
427``4`28`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`29859840`0;4320;1;0`28800`0;8640;1.13;0`30`604;50`29`1800`-1
428``4`29`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`89579520`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
429``4`30`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`268738560`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
430``4`31`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`806215680`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
431``4`32`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`2418647040`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
432``4`33`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`7255941120`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
433``4`34`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`21767823360`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
434``4`35`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`65303470080`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
435``4`36`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`195910410240`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
436``4`37`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`587731230720`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
437``4`38`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`1763193692160`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
438``4`39`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`5289581076480`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
439``4`40`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`15868743229440`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
440``4`41`100`0`icon/meigui.png`fm_meigui.db`93`2`5`5`79343716147200`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
441``4`42`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`238031148441600`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
442``4`43`100`0`icon/meigui.png`fm_meigui.db`93`2`5`5`1190155742208000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
443``4`44`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`3570467226624000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
444``4`45`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`10711401679872000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
445``4`46`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`32134205039616000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
446``4`47`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`96402615118848000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
447``4`48`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`289207845356544000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
448``4`49`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`867623536069632000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
449``4`50`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`2602870608208900000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
450``4`51`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`7808611824626690000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
451``4`52`100`0`icon/meigui.png`fm_meigui.db`93`2`3`3`23425835473880100000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
452``4`53`250`0`icon/meigui.png`fm_meigui.db`93`2`5`5`117129177369400000000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
453``4`54`250`0`icon/meigui.png`fm_meigui.db`93`2`3`3`351387532108201000000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
454``4`55`250`0`icon/meigui.png`fm_meigui.db`93`2`3`3`1054162596324600000000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
455``4`56`-1`0`icon/meigui.png`fm_meigui.db`93`2`3`3`3162487788973810000000`0;4320;1;0`28800`0;8640;1.13;0`31`604;50`30`1800`-1
500``5`1`25`0`icon/hulu.png`fm_hulu.db`24000`1`2`2`1`0;51840;1;0`21600`0;103680;1.12;0`6`605;100`6`1800`-1
501``5`2`25`0`icon/hulu.png`fm_hulu.db`12000`1`2`2`1`0;51840;1;0`25200`0;103680;1.12;0`7`605;100`6`1800`-1
502``5`3`50`0`icon/hulu.png`fm_hulu.db`6000`1`2`2`1`0;51840;1;0`28800`0;103680;1.12;0`8`605;100`7`1800`-1
503``5`4`100`0`icon/hulu.png`fm_hulu.db`3000`1`2`2`1`0;51840;1;0`28800`0;103680;1.12;0`9`605;100`8`1800`-1
504``5`5`100`0`icon/hulu.png`fm_hulu.db`1500`1`2`2`1`0;51840;1;0`28800`0;103680;1.12;0`10`605;100`9`1800`-1
505``5`6`100`0`icon/hulu.png`fm_hulu.db`750`1`2`2`1`0;51840;1;0`28800`0;103680;1.12;0`11`605;80`10`1800`-1
506``5`7`100`0`icon/hulu.png`fm_hulu.db`375`1`2`2`1`0;51840;1;0`28800`0;103680;1.12;0`12`605;80`11`1800`-1
507``5`8`100`0`icon/hulu.png`fm_hulu.db`187`1`2`2`1`0;51840;1;0`28800`0;103680;1.12;0`13`605;80`12`1800`-1
508``5`9`100`0`icon/hulu.png`fm_hulu.db`93`1`2`2`1`0;51840;1;0`28800`0;103680;1.12;0`14`605;80`13`1800`-1
509``5`10`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`2`0;51840;1;0`28800`0;103680;1.12;0`15`605;80`14`1800`-1
510``5`11`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`4`0;51840;1;0`28800`0;103680;1.12;0`16`605;60`15`1800`-1
511``5`12`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`8`0;51840;1;0`28800`0;103680;1.12;0`17`605;60`16`1800`-1
512``5`13`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`24`0;51840;1;0`28800`0;103680;1.12;0`18`605;60`17`1800`-1
513``5`14`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`48`0;51840;1;0`28800`0;103680;1.12;0`19`605;60`18`1800`-1
514``5`15`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`96`0;51840;1;0`28800`0;103680;1.12;0`20`605;60`19`1800`-1
515``5`16`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`192`0;51840;1;0`28800`0;103680;1.12;0`21`605;50`20`1800`-1
516``5`17`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`384`0;51840;1;0`28800`0;103680;1.12;0`22`605;50`21`1800`-1
517``5`18`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`768`0;51840;1;0`28800`0;103680;1.12;0`23`605;50`22`1800`-1
518``5`19`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`1536`0;51840;1;0`28800`0;103680;1.12;0`24`605;50`23`1800`-1
519``5`20`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`3072`0;51840;1;0`28800`0;103680;1.12;0`25`605;50`24`1800`-1
520``5`21`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`6144`0;51840;1;0`28800`0;103680;1.12;0`26`605;50`25`1800`-1
521``5`22`100`0`icon/hulu.png`fm_hulu.db`93`2`2`2`12288`0;51840;1;0`28800`0;103680;1.12;0`27`605;50`26`1800`-1
522``5`23`100`0`icon/hulu.png`fm_hulu.db`93`2`5`5`61440`0;51840;1;0`28800`0;103680;1.12;0`28`605;50`27`1800`-1
523``5`24`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`184320`0;51840;1;0`28800`0;103680;1.12;0`29`605;50`28`1800`-1
524``5`25`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`552960`0;51840;1;0`28800`0;103680;1.12;0`30`605;50`29`1800`-1
525``5`26`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`1658880`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
526``5`27`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`4976640`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
527``5`28`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`14929920`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
528``5`29`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`44789760`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
529``5`30`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`134369280`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
530``5`31`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`403107840`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
531``5`32`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`1209323520`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
532``5`33`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`3627970560`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
533``5`34`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`10883911680`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
534``5`35`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`32651735040`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
535``5`36`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`97955205120`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
536``5`37`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`293865615360`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
537``5`38`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`881596846080`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
538``5`39`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`2644790538240`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
539``5`40`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`7934371614720`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
540``5`41`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`23803114844160`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
541``5`42`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`71409344532480`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
542``5`43`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`214228033597440`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
543``5`44`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`642684100792320`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
544``5`45`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`1928052302376960`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
545``5`46`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`5784156907130880`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
546``5`47`100`0`icon/hulu.png`fm_hulu.db`93`2`3`3`17352470721392600`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
547``5`48`250`0`icon/hulu.png`fm_hulu.db`93`2`3`3`52057412164177900`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
548``5`49`250`0`icon/hulu.png`fm_hulu.db`93`2`3`3`156172236492534000`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
549``5`50`250`0`icon/hulu.png`fm_hulu.db`93`2`3`3`468516709477601000`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
550``5`51`250`0`icon/hulu.png`fm_hulu.db`93`2`3`3`1405550128432800000`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
551``5`52`250`0`icon/hulu.png`fm_hulu.db`93`2`3`3`4216650385298410000`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
552``5`53`250`0`icon/hulu.png`fm_hulu.db`93`2`3`3`12649951155895200000`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
553``5`54`250`0`icon/hulu.png`fm_hulu.db`93`2`3`3`37949853467685700000`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
554``5`55`-1`0`icon/hulu.png`fm_hulu.db`93`2`3`3`113849560403057000000`0;51840;1;0`28800`0;103680;1.12;0`31`605;50`30`1800`-1
600``6`1`25`0`icon/xihongshi.png`fm_xihongshi.db`96000`1`2`2`1`0;622080;1;0`25200`0;1244160;1.11;0`7`606;100`7`1800`-1
601``6`2`25`0`icon/xihongshi.png`fm_xihongshi.db`48000`1`2`2`1`0;622080;1;0`28800`0;1244160;1.11;0`8`606;100`7`1800`-1
602``6`3`50`0`icon/xihongshi.png`fm_xihongshi.db`24000`1`2`2`1`0;622080;1;0`28800`0;1244160;1.11;0`9`606;100`8`1800`-1
603``6`4`100`0`icon/xihongshi.png`fm_xihongshi.db`12000`1`2`2`1`0;622080;1;0`28800`0;1244160;1.11;0`10`606;100`9`1800`-1
604``6`5`100`0`icon/xihongshi.png`fm_xihongshi.db`6000`1`2`2`1`0;622080;1;0`28800`0;1244160;1.11;0`11`606;80`10`1800`-1
605``6`6`100`0`icon/xihongshi.png`fm_xihongshi.db`3000`1`2`2`1`0;622080;1;0`28800`0;1244160;1.11;0`12`606;80`11`1800`-1
606``6`7`100`0`icon/xihongshi.png`fm_xihongshi.db`1500`1`2`2`1`0;622080;1;0`28800`0;1244160;1.11;0`13`606;80`12`1800`-1
607``6`8`100`0`icon/xihongshi.png`fm_xihongshi.db`750`1`2`2`1`0;622080;1;0`28800`0;1244160;1.11;0`14`606;80`13`1800`-1
608``6`9`100`0`icon/xihongshi.png`fm_xihongshi.db`375`1`2`2`1`0;622080;1;0`28800`0;1244160;1.11;0`15`606;80`14`1800`-1
609``6`10`100`0`icon/xihongshi.png`fm_xihongshi.db`187`1`2`2`1`0;622080;1;0`28800`0;1244160;1.11;0`16`606;60`15`1800`-1
610``6`11`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`2`0;622080;1;0`28800`0;1244160;1.11;0`17`606;60`16`1800`-1
611``6`12`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`4`0;622080;1;0`28800`0;1244160;1.11;0`18`606;60`17`1800`-1
612``6`13`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`3`3`12`0;622080;1;0`28800`0;1244160;1.11;0`19`606;60`18`1800`-1
613``6`14`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`24`0;622080;1;0`28800`0;1244160;1.11;0`20`606;60`19`1800`-1
614``6`15`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`48`0;622080;1;0`28800`0;1244160;1.11;0`21`606;50`20`1800`-1
615``6`16`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`96`0;622080;1;0`28800`0;1244160;1.11;0`22`606;50`21`1800`-1
616``6`17`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`192`0;622080;1;0`28800`0;1244160;1.11;0`23`606;50`22`1800`-1
617``6`18`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`384`0;622080;1;0`28800`0;1244160;1.11;0`24`606;50`23`1800`-1
618``6`19`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`768`0;622080;1;0`28800`0;1244160;1.11;0`25`606;50`24`1800`-1
619``6`20`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`1536`0;622080;1;0`28800`0;1244160;1.11;0`26`606;50`25`1800`-1
620``6`21`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`3072`0;622080;1;0`28800`0;1244160;1.11;0`27`606;50`26`1800`-1
621``6`22`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`2`2`6144`0;622080;1;0`28800`0;1244160;1.11;0`28`606;50`27`1800`-1
622``6`23`100`0`icon/xihongshi.png`fm_xihongshi.db`187`2`5`5`30720`0;622080;1;0`28800`0;1244160;1.11;0`29`606;50`28`1800`-1
